Taxon,Laengengrad,Breitengrad,Zeitpunkt,Aufenthaltsw,Datenbank,Jahr
Impatiens glandulifera,12.29167,48.225,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.375,48.275,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.45833,48.275,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.375,48.225,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.45833,48.225,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.54167,48.275,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.625,48.275,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.54167,48.225,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.625,48.225,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.70833,48.275,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,12.79167,48.275,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,12.70833,48.225,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.79167,48.225,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.875,48.275,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,12.95833,48.275,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,12.875,48.225,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,12.95833,48.225,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,13.04167,48.275,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,13.125,48.275,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,13.04167,48.225,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,13.125,48.225,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,13.20833,48.275,1997 - 2017,1,sMon,2017
Impatiens glandulifera,13.29167,48.275,1997 - 2017,1,sMon,2017
Impatiens glandulifera,13.20833,48.225,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,13.29167,48.225,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.541667,48.175,1997 - 2017,0.9502,sMon,2017
Impatiens glandulifera,7.625,48.175,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,7.541667,48.125,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,7.625,48.125,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.708333,48.175,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,7.791667,48.175,1997 - 2017,0.9836,sMon,2017
Impatiens glandulifera,7.708333,48.125,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,7.791667,48.125,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,7.875,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.958333,48.175,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,7.875,48.125,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.958333,48.125,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,8.041667,48.175,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,8.125,48.175,1997 - 2017,0.9477,sMon,2017
Impatiens glandulifera,8.041667,48.125,1997 - 2017,0.9684,sMon,2017
Impatiens glandulifera,8.208333,48.175,1997 - 2017,0.9285,sMon,2017
Impatiens glandulifera,9.875,48.175,1997 - 2017,0.9049,sMon,2017
Impatiens glandulifera,9.958333,48.175,1997 - 2017,0.9126,sMon,2017
Impatiens glandulifera,9.958333,48.125,1997 - 2017,0.9011,sMon,2017
Impatiens glandulifera,10.04167,48.175,1997 - 2017,0.9513,sMon,2017
Impatiens glandulifera,10.125,48.175,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,10.04167,48.125,1997 - 2017,0.9574,sMon,2017
Impatiens glandulifera,10.125,48.125,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,10.20833,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.29167,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.20833,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.29167,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.375,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.45833,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.375,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.45833,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.54167,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.625,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.54167,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.625,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.70833,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.79167,48.175,1997 - 2017,0.973,sMon,2017
Impatiens glandulifera,10.70833,48.125,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,10.79167,48.125,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,10.875,48.175,1997 - 2017,0.9656,sMon,2017
Impatiens glandulifera,10.95833,48.175,1997 - 2017,0.9322,sMon,2017
Impatiens glandulifera,10.875,48.125,1997 - 2017,0.9656,sMon,2017
Impatiens glandulifera,10.95833,48.125,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,11.04167,48.175,1997 - 2017,0.9137,sMon,2017
Impatiens glandulifera,11.04167,48.125,1997 - 2017,0.922,sMon,2017
Impatiens glandulifera,11.45833,48.175,1997 - 2017,0.9133,sMon,2017
Impatiens glandulifera,11.54167,48.175,1997 - 2017,0.9216,sMon,2017
Impatiens glandulifera,11.625,48.175,1997 - 2017,0.9442,sMon,2017
Impatiens glandulifera,11.70833,48.175,1997 - 2017,0.9574,sMon,2017
Impatiens glandulifera,11.79167,48.175,1997 - 2017,0.9722,sMon,2017
Impatiens glandulifera,11.70833,48.125,1997 - 2017,0.927,sMon,2017
Impatiens glandulifera,11.79167,48.125,1997 - 2017,0.9523,sMon,2017
Impatiens glandulifera,11.875,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,11.95833,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,11.875,48.125,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,11.95833,48.125,1997 - 2017,0.9739,sMon,2017
Impatiens glandulifera,12.04167,48.175,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.125,48.175,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.04167,48.125,1997 - 2017,0.9598,sMon,2017
Impatiens glandulifera,12.125,48.125,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,12.20833,48.175,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.29167,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.20833,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.29167,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.375,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.45833,48.175,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.375,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.45833,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.54167,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.625,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.54167,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.625,48.125,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.70833,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.79167,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.70833,48.125,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.79167,48.125,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,12.875,48.175,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,12.95833,48.175,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.875,48.125,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,12.95833,48.125,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.541667,48.075,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.625,48.075,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.541667,48.025,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.625,48.025,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.708333,48.075,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.791667,48.075,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,7.708333,48.025,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.791667,48.025,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.875,48.075,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.958333,48.075,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.875,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,7.958333,48.025,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,9.958333,48.075,1997 - 2017,0.9277,sMon,2017
Impatiens glandulifera,9.875,48.025,1997 - 2017,0.94,sMon,2017
Impatiens glandulifera,9.958333,48.025,1997 - 2017,0.9677,sMon,2017
Impatiens glandulifera,10.04167,48.075,1997 - 2017,0.9699,sMon,2017
Impatiens glandulifera,10.125,48.075,1997 - 2017,0.9765,sMon,2017
Impatiens glandulifera,10.04167,48.025,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,10.125,48.025,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,10.20833,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.29167,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.20833,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.29167,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.375,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.45833,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.375,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.45833,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.54167,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.625,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.54167,48.025,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,10.625,48.025,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,10.70833,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.79167,48.075,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,10.70833,48.025,1997 - 2017,0.9848,sMon,2017
Impatiens glandulifera,10.79167,48.025,1997 - 2017,0.9848,sMon,2017
Impatiens glandulifera,10.875,48.075,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,10.95833,48.075,1997 - 2017,0.9262,sMon,2017
Impatiens glandulifera,10.875,48.025,1997 - 2017,0.9508,sMon,2017
Impatiens glandulifera,10.95833,48.025,1997 - 2017,0.9027,sMon,2017
Impatiens glandulifera,11.04167,48.075,1997 - 2017,0.9123,sMon,2017
Impatiens glandulifera,11.04167,48.025,1997 - 2017,0.9059,sMon,2017
Impatiens glandulifera,11.54167,48.025,1997 - 2017,0.9082,sMon,2017
Impatiens glandulifera,11.70833,48.075,1997 - 2017,0.9172,sMon,2017
Impatiens glandulifera,11.79167,48.075,1997 - 2017,0.9433,sMon,2017
Impatiens glandulifera,11.70833,48.025,1997 - 2017,0.9212,sMon,2017
Impatiens glandulifera,11.79167,48.025,1997 - 2017,0.9373,sMon,2017
Impatiens glandulifera,11.875,48.075,1997 - 2017,0.9438,sMon,2017
Impatiens glandulifera,11.95833,48.075,1997 - 2017,0.9551,sMon,2017
Impatiens glandulifera,11.875,48.025,1997 - 2017,0.9487,sMon,2017
Impatiens glandulifera,11.95833,48.025,1997 - 2017,0.9592,sMon,2017
Impatiens glandulifera,12.04167,48.075,1997 - 2017,0.9699,sMon,2017
Impatiens glandulifera,12.125,48.075,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,12.04167,48.025,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,12.125,48.025,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,12.20833,48.075,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.29167,48.075,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.20833,48.025,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.29167,48.025,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,12.375,48.075,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.45833,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.375,48.025,1997 - 2017,0.9774,sMon,2017
Impatiens glandulifera,12.45833,48.025,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,12.54167,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.625,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.54167,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.625,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.70833,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.79167,48.075,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.70833,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.79167,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.875,48.075,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,12.95833,48.075,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,12.875,48.025,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.95833,48.025,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,7.541667,47.975,1997 - 2017,0.9714,sMon,2017
Impatiens glandulifera,7.625,47.975,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.541667,47.925,1997 - 2017,0.9774,sMon,2017
Impatiens glandulifera,7.625,47.925,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.708333,47.975,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.791667,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,7.708333,47.925,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.791667,47.925,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.875,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,7.958333,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,7.875,47.925,1997 - 2017,0.9002,sMon,2017
Impatiens glandulifera,8.041667,47.975,1997 - 2017,0.931,sMon,2017
Impatiens glandulifera,9.458333,47.925,1997 - 2017,0.902,sMon,2017
Impatiens glandulifera,9.791667,47.925,1997 - 2017,0.9513,sMon,2017
Impatiens glandulifera,9.875,47.975,1997 - 2017,0.9691,sMon,2017
Impatiens glandulifera,9.958333,47.975,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,9.875,47.925,1997 - 2017,0.973,sMon,2017
Impatiens glandulifera,9.958333,47.925,1997 - 2017,0.9825,sMon,2017
Impatiens glandulifera,10.04167,47.975,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,10.125,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.04167,47.925,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,10.125,47.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.20833,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.29167,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.20833,47.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.29167,47.925,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,10.375,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,10.45833,47.975,1997 - 2017,0.9836,sMon,2017
Impatiens glandulifera,10.375,47.925,1997 - 2017,0.9756,sMon,2017
Impatiens glandulifera,10.45833,47.925,1997 - 2017,0.9447,sMon,2017
Impatiens glandulifera,10.54167,47.975,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,10.625,47.975,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,10.54167,47.925,1997 - 2017,0.9339,sMon,2017
Impatiens glandulifera,10.625,47.925,1997 - 2017,0.9382,sMon,2017
Impatiens glandulifera,10.70833,47.975,1997 - 2017,0.9691,sMon,2017
Impatiens glandulifera,10.79167,47.975,1997 - 2017,0.9414,sMon,2017
Impatiens glandulifera,10.70833,47.925,1997 - 2017,0.902,sMon,2017
Impatiens glandulifera,10.875,47.975,1997 - 2017,0.9314,sMon,2017
Impatiens glandulifera,11.70833,47.975,1997 - 2017,0.9017,sMon,2017
Impatiens glandulifera,11.79167,47.975,1997 - 2017,0.9082,sMon,2017
Impatiens glandulifera,11.875,47.975,1997 - 2017,0.9452,sMon,2017
Impatiens glandulifera,11.95833,47.975,1997 - 2017,0.954,sMon,2017
Impatiens glandulifera,11.875,47.925,1997 - 2017,0.9216,sMon,2017
Impatiens glandulifera,11.95833,47.925,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,12.04167,47.975,1997 - 2017,0.9551,sMon,2017
Impatiens glandulifera,12.125,47.975,1997 - 2017,0.9848,sMon,2017
Impatiens glandulifera,12.04167,47.925,1997 - 2017,0.9513,sMon,2017
Impatiens glandulifera,12.125,47.925,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.20833,47.975,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.29167,47.975,1997 - 2017,0.9739,sMon,2017
Impatiens glandulifera,12.20833,47.925,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.29167,47.925,1997 - 2017,0.9623,sMon,2017
Impatiens glandulifera,12.375,47.975,1997 - 2017,0.9699,sMon,2017
Impatiens glandulifera,12.45833,47.975,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.375,47.925,1997 - 2017,0.9714,sMon,2017
Impatiens glandulifera,12.45833,47.925,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,12.54167,47.975,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,12.625,47.975,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,12.54167,47.925,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,12.625,47.925,1997 - 2017,0.9848,sMon,2017
Impatiens glandulifera,12.70833,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.79167,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.70833,47.925,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.79167,47.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.875,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.95833,47.975,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.875,47.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.95833,47.925,1997 - 2017,1,sMon,2017
Impatiens glandulifera,7.541667,47.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.625,47.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.541667,47.825,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,7.625,47.825,1997 - 2017,0.9836,sMon,2017
Impatiens glandulifera,7.708333,47.875,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,7.791667,47.875,1997 - 2017,0.9706,sMon,2017
Impatiens glandulifera,7.708333,47.825,1997 - 2017,0.9656,sMon,2017
Impatiens glandulifera,9.375,47.875,1997 - 2017,0.9002,sMon,2017
Impatiens glandulifera,9.458333,47.875,1997 - 2017,0.9176,sMon,2017
Impatiens glandulifera,9.375,47.825,1997 - 2017,0.9109,sMon,2017
Impatiens glandulifera,9.458333,47.825,1997 - 2017,0.9629,sMon,2017
Impatiens glandulifera,9.541667,47.825,1997 - 2017,0.9285,sMon,2017
Impatiens glandulifera,9.625,47.825,1997 - 2017,0.9297,sMon,2017
Impatiens glandulifera,9.791667,47.875,1997 - 2017,0.9629,sMon,2017
Impatiens glandulifera,9.708333,47.825,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,9.791667,47.825,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,9.875,47.875,1997 - 2017,0.9747,sMon,2017
Impatiens glandulifera,9.958333,47.875,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,9.875,47.825,1997 - 2017,0.9836,sMon,2017
Impatiens glandulifera,9.958333,47.825,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,10.04167,47.875,1997 - 2017,0.9875,sMon,2017
Impatiens glandulifera,10.125,47.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,10.04167,47.825,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,10.125,47.825,1997 - 2017,0.9557,sMon,2017
Impatiens glandulifera,10.20833,47.875,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,10.29167,47.875,1997 - 2017,0.9497,sMon,2017
Impatiens glandulifera,10.20833,47.825,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,10.29167,47.825,1997 - 2017,0.9433,sMon,2017
Impatiens glandulifera,10.375,47.875,1997 - 2017,0.9056,sMon,2017
Impatiens glandulifera,11.125,47.875,1997 - 2017,0.9014,sMon,2017
Impatiens glandulifera,11.125,47.825,1997 - 2017,0.9165,sMon,2017
Impatiens glandulifera,11.875,47.875,1997 - 2017,0.9086,sMon,2017
Impatiens glandulifera,11.95833,47.875,1997 - 2017,0.9447,sMon,2017
Impatiens glandulifera,12.04167,47.875,1997 - 2017,0.9472,sMon,2017
Impatiens glandulifera,12.125,47.875,1997 - 2017,0.9545,sMon,2017
Impatiens glandulifera,12.04167,47.825,1997 - 2017,0.9442,sMon,2017
Impatiens glandulifera,12.125,47.825,1997 - 2017,0.9467,sMon,2017
Impatiens glandulifera,12.20833,47.875,1997 - 2017,0.9513,sMon,2017
Impatiens glandulifera,12.29167,47.875,1997 - 2017,0.9562,sMon,2017
Impatiens glandulifera,12.20833,47.825,1997 - 2017,0.9438,sMon,2017
Impatiens glandulifera,12.29167,47.825,1997 - 2017,0.9387,sMon,2017
Impatiens glandulifera,12.375,47.875,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,12.45833,47.875,1997 - 2017,0.9774,sMon,2017
Impatiens glandulifera,12.375,47.825,1997 - 2017,0.9592,sMon,2017
Impatiens glandulifera,12.45833,47.825,1997 - 2017,0.973,sMon,2017
Impatiens glandulifera,12.54167,47.875,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,12.625,47.875,1997 - 2017,0.9848,sMon,2017
Impatiens glandulifera,12.54167,47.825,1997 - 2017,0.9783,sMon,2017
Impatiens glandulifera,12.625,47.825,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.70833,47.875,1997 - 2017,0.9907,sMon,2017
Impatiens glandulifera,12.79167,47.875,1997 - 2017,0.9951,sMon,2017
Impatiens glandulifera,12.70833,47.825,1997 - 2017,0.9285,sMon,2017
Impatiens glandulifera,12.875,47.875,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,12.95833,47.875,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.875,47.825,1997 - 2017,1,sMon,2017
Impatiens glandulifera,12.95833,47.825,1997 - 2017,1,sMon,2017
Impatiens glandulifera,13.04167,47.875,1997 - 2017,0.9803,sMon,2017
Impatiens glandulifera,13.125,47.875,1997 - 2017,0.9793,sMon,2017
Impatiens glandulifera,13.04167,47.825,1997 - 2017,0.9814,sMon,2017
Impatiens glandulifera,7.541667,47.775,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,7.625,47.775,1997 - 2017,0.9598,sMon,2017
Impatiens glandulifera,7.541667,47.725,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,7.625,47.725,1997 - 2017,0.9604,sMon,2017
Impatiens glandulifera,7.708333,47.725,1997 - 2017,0.9457,sMon,2017
Impatiens glandulifera,7.791667,47.725,1997 - 2017,0.9212,sMon,2017
Impatiens glandulifera,9.458333,47.775,1997 - 2017,0.931,sMon,2017
Impatiens glandulifera,9.458333,47.725,1997 - 2017,0.9102,sMon,2017
Impatiens glandulifera,9.541667,47.775,1997 - 2017,0.9467,sMon,2017
Impatiens glandulifera,9.625,47.775,1997 - 2017,0.9649,sMon,2017
Impatiens glandulifera,9.541667,47.725,1997 - 2017,0.9168,sMon,2017
Impatiens glandulifera,9.625,47.725,1997 - 2017,0.9848,sMon,2017
Impatiens glandulifera,9.708333,47.775,1997 - 2017,0.9861,sMon,2017
Impatiens glandulifera,9.791667,47.775,1997 - 2017,0.989,sMon,2017
Impatiens glandulifera,9.708333,47.725,1997 - 2017,0.9926,sMon,2017
Impatiens glandulifera,9.791667,47.725,1997 - 2017,1,sMon,2017
Impatiens glandulifera,9.875,47.775,1997 - 2017,0.9907,sMon,2017
